#item,x,y,width,height,label
0,159.31,228.97,59.74,81.38,2
1,229.14,165.52,26.38,33.10,2
2,255.52,113.10,38.79,35.86,2
3,333.10,209.66,24.05,37.24,2
4,340.86,168.28,31.03,38.62,2
5,125.95,304.83,45.78,55.17,2
6,179.48,340.69,28.71,53.79,2
7,212.84,339.31,39.57,84.14,2
8,255.52,320.00,31.81,49.66,2
9,300.52,307.59,43.45,104.83,2
10,343.19,284.14,51.21,62.07,2
11,250.09,248.28,38.02,51.03,2
12,265.60,177.93,37.24,73.10,2
13,312.16,223.45,20.17,60.69,2
14,138.36,245.52,20.17,59.31,2
15,157.76,200.00,20.95,30.34,2
16,226.03,257.93,22.50,53.79,2
